区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
朝阳,定福庄西街 ,50.35平米,南 ,283,56207,,精装,高楼层(共18层),1999年建,定福庄西街,,-
朝阳,珊瑚湾 ,154.98平米,南 ,1070,69042,,精装,低楼层(共20层),2008年建,珊瑚湾,,-
朝阳,华威北里 ,54.23平米,,315,58086,房本满五年,简装,顶层(共6层),1990年建,华威北里,,-
朝阳,首开常青藤三期 ,83.56平米,东 南 ,620,74199,房本满五年,其他,高楼层(共6层),2013年建,首开常青藤三期,,-
朝阳,主场 ,62.08平米,,500,80542,房本满五年,精装,中楼层(共24层),2007年建,主场,,-
朝阳,秀水园 ,69.26平米,西,425,61363,房本满五年,简装,顶层(共12层),1994年建,秀水园,,-
朝阳,壹线国际 ,74.38平米,,398,53510,房本满五年,简装,底层(共9层),2006年建,壹线国际,,-
朝阳,乐澜宝邸 ,180.31平米,南 ,1020,56570,房本满五年,其他,底层(共28层),2003年建,乐澜宝邸,,-
朝阳,富力又一城A区 ,115.34平米,南 ,575,49853,房本满五年,精装,低楼层(共22层),2005年建,富力又一城A区,,-
朝阳,丽都壹号 ,135.38平米,南 ,1000,73867,房本满五年,精装,中楼层(共22层),2012年建,丽都壹号,,-
朝阳,富力阳光美园 ,88.85平米,南 ,490,55150,房本满五年,简装,22层,2010年建,富力阳光美园,,-
朝阳,梵谷水郡 ,90.17平米,东 东,515,57115,房本满五年,精装,高楼层(共24层),2008年建,梵谷水郡,,-
朝阳,东领鉴筑 ,97.79平米,,485,49597,房本满五年,其他,中楼层(共7层),2005年建,东领鉴筑,,-
朝阳,八里庄新区 ,125.62平米,南 ,750,59704,房本满五年,简装,顶层(共6层),1999年建,八里庄新区,,-
朝阳,国美第一城3号院 ,88.94平米,东,540,60716,房本满五年,简装,高楼层(共27层),2007年建,国美第一城3号院,,-
朝阳,百子湾家园一区 ,62.26平米,,350,56216,房本满五年,简装,低楼层(共21层),2006年建,百子湾家园一区,,-
朝阳,双惠小区 ,80.36平米,南 ,405,50399,房本满五年,精装,顶层(共6层),2004年建,双惠小区,,-
朝阳,武圣西里 ,44.01平米,,258,58624,房本满五年,简装,底层(共6层),1978年建,武圣西里,,-
朝阳,红玺台 ,309.54平米,东 南 ,4300,138916,房本满五年,精装,中楼层(共24层),2011年建,红玺台,,-
朝阳,博雅国际 ,101.38平米,西,520,51293,房本满五年,精装,高楼层(共26层),2005年建,博雅国际,,-
朝阳,建外SOHO ,475.12平米,西,2400,50514,,精装,顶层(共23层),2003年建,建外SOHO,,-
朝阳,金茂府北区 ,391.39平米,南 ,5700,145635,,精装,中楼层(共17层),2012年建,金茂府北区,,-
朝阳,望花路西里 ,60.13平米,南 ,380,63197,,其他,高楼层(共6层),1982年建,望花路西里,,-
朝阳,望京西园三区 ,82.39平米,,560,67970,,精装,中楼层(共28层),2000年建,望京西园三区,,-
朝阳,宝星国际二期 ,279.64平米,南 ,1650,59005,,精装,顶层(共25层),2006年建,宝星国际二期,,-
朝阳,万象新天一区 ,215.85平米,南 ,1229,56938,,其他,中楼层(共4层),2004年建,万象新天一区,,-
朝阳,方丹苑 ,123.08平米,,880,71499,,精装,高楼层(共22层),2002年建,方丹苑,,-
朝阳,中海城圣朝菲 ,224.81平米,南 ,1600,71172,,精装,底层(共8层),2009年建,中海城圣朝菲,,-
朝阳,左家庄西街 ,112.13平米,东 ,580,51726,,简装,高楼层(共7层),1992年建,左家庄西街,,-
朝阳,柏阳景园 ,200.54平米,南 ,690,34408,,精装,高楼层(共6层),2005年建,柏阳景园,,-
朝阳,山水文园三期 ,222.6平米,南 ,1860,83558,,精装,高楼层(共12层),2006年建,山水文园三期,,-
朝阳,华鼎世家 ,296.57平米,东南 西,1880,63392,,简装,中楼层(共14层),2002年建,华鼎世家,,-
朝阳,安华里社区 ,43.94平米,,320,72827,房本满五年,简装,底层(共14层),1989年建,安华里社区,,-
朝阳,沿海赛洛城七期 ,52.08平米,,340,65285,房本满五年,精装,中楼层(共22层),2009年建,沿海赛洛城七期,,-
朝阳,周庄嘉园东里B区 ,89.9平米,南 ,558,62069,房本满五年,精装,中楼层(共6层),2003年建,周庄嘉园东里B区,,-
朝阳,建外SOHO ,130.51平米,东,680,52104,房本满五年,精装,低楼层(共31层),2003年建,建外SOHO,,-
朝阳,金都杭城西区 ,148.93平米,南 北 ,1050,70503,房本满五年,精装,高楼层(共20层),2006年建,金都杭城西区,,-
朝阳,华腾园 ,129.54平米,东南 ,740,57126,房本满五年,简装,中楼层(共28层),2000年建,华腾园,,-
朝阳,亚运花园 ,108.14平米,东,715,66118,房本满五年,其他,中楼层(共18层),1996年建,亚运花园,,-
朝阳,翠成馨园A区 ,71.35平米,东 ,330,46251,房本满五年,简装,底层(共6层),2003年建,翠成馨园A区,,-
朝阳,安贞西里 ,77.19平米,南 ,720,93277,房本满五年,简装,高楼层(共6层),1984年建,安贞西里,,-
朝阳,康家园 ,61.13平米,南 ,380,62163,房本满五年,精装,高楼层(共6层),1994年建,康家园,,-
朝阳,国美第一城3号院 ,94.46平米,,560,59285,房本满五年,其他,低楼层(共27层),2007年建,国美第一城3号院,,-
朝阳,雅成一里 ,86.7平米,,459,52942,房本满五年,精装,高楼层(共25层),2001年建,雅成一里,,-
朝阳,东大桥路 ,57.79平米,西,520,89981,房本满五年,精装,中楼层(共17层),1989年建,东大桥路,,-
朝阳,瑞和国际 ,103.46平米,,450,43496,房本满五年,其他,低楼层(共21层),2000年建,瑞和国际,,-
朝阳,光华里社区 ,52.65平米,,410,77873,房本满五年,简装,低楼层(共12层),1990年建,光华里社区,,-
朝阳,名苑雅居 ,113.04平米,西,930,82272,房本满五年,精装,低楼层(共14层),2005年建,名苑雅居,,-
朝阳,住欣家园 ,49.47平米,,239,48313,房本满五年,精装,中楼层(共26层),2010年建,住欣家园,,-
朝阳,沿海赛洛城一期 ,59.38平米,,388,65342,房本满五年,精装,低楼层(共8层),2007年建,沿海赛洛城一期,,-
朝阳,世安家园 ,154.78平米,南 西,930,60086,房本满五年,精装,中楼层(共22层),2004年建,世安家园,,-
朝阳,欧陆经典 ,163.68平米,南 ,1220,74536,房本满五年,精装,底层(共14层),2000年建,欧陆经典,,-
朝阳,欧陆经典 ,137.11平米,西,1100,80228,房本满五年,精装,低楼层(共26层),2000年建,欧陆经典,,-
朝阳,润泽悦溪 ,86.41平米,东 ,782,90499,房本满五年,精装,底层(共11层),2010年建,润泽悦溪,,-
朝阳,阳光上东 ,172.43平米,南 ,1250,72494,房本满五年,精装,低楼层(共24层),2008年建,阳光上东,,-
朝阳,南湖东园一区 ,96.5平米,西,520,53887,房本满五年,简装,低楼层(共28层),1998年建,南湖东园一区,,-
朝阳,安慧东里 ,112.46平米,东,780,69358,,简装,中楼层(共22层),2000年建,安慧东里,,-
朝阳,望京明苑 ,139.98平米,南 西 ,736,52579,,简装,中楼层(共28层),2001年建,望京明苑,,-
朝阳,金星园 ,245.52平米,西,1600,65168,,精装,中楼层(共28层),2007年建,金星园,,-
朝阳,观音惠园 ,89.31平米,南 ,415,46468,,精装,高楼层(共6层),2007年建,观音惠园,,-
朝阳,澳景花庭 ,148.09平米,南 ,1030,69553,,精装,低楼层(共14层),2006年建,澳景花庭,,-
朝阳,金星园 ,165.3平米,东,1320,79855,,精装,底层(共12层),2004年建,金星园,,-
朝阳,望京新城 ,127.1平米,东,635,49961,房本满五年,简装,底层(共27层),1997年建,望京新城,,-
朝阳,金茂府东区 ,201.27平米,南 ,2060,102351,房本满五年,精装,高楼层(共24层),2013年建,金茂府东区,,-
朝阳,幸福公寓 ,136.54平米,东 ,850,62253,房本满五年,简装,低楼层(共16层),1997年建,幸福公寓,,-
朝阳,珠江帝景 ,124.41平米,南 ,1028,82631,房本满五年,精装,低楼层(共26层),2004年建,珠江帝景,,-
朝阳,金地国际花园 ,198.98平米,东南 西,1798,90361,房本满五年,精装,低楼层(共33层),2004年建,金地国际花园,,-
朝阳,阳光上东 ,156.41平米,南 ,1280,81837,房本满五年,精装,中楼层(共9层),2006年建,阳光上东,,-
朝阳,朝阳园 ,177.45平米,,975,54946,房本满五年,精装,低楼层(共29层),2003年建,朝阳园,,-
朝阳,望京路4号院 ,98.26平米,东南 ,578,58824,房本满五年,简装,顶层(共14层),1999年建,望京路4号院,,-
朝阳,嘉多丽园 ,117.01平米,东,580,49569,房本满五年,简装,高楼层(共25层),2002年建,嘉多丽园,,-
朝阳,华威西里 ,50.72平米,,315,62106,房本满五年,简装,中楼层(共18层),1998年建,华威西里,,-
朝阳,水碓子东里 ,57.3平米,南 ,410,71554,房本满五年,简装,底层(共6层),1984年建,水碓子东里,,-
朝阳,保利中央公园 ,88.82平米,南 ,1120,126098,房本满五年,精装,低楼层(共18层),2012年建,保利中央公园,,-
朝阳,银谷美泉家园 ,145.79平米,南 ,1100,75451,房本满五年,毛坯,中楼层(共7层),2010年建,银谷美泉家园,,-
朝阳,融科橄榄城三期 ,299.69平米,南 西 ,2450,81752,房本满五年,精装,中楼层(共18层),2009年建,融科橄榄城三期,,-
朝阳,融科橄榄城三期 ,167.12平米,南 ,1460,87363,房本满五年,精装,中楼层(共24层),2009年建,融科橄榄城三期,,-
朝阳,季景沁园 ,141.05平米,南 ,1160,82241,房本满五年,精装,低楼层(共26层),2006年建,季景沁园,,-
朝阳,北苑家园清友园 ,94.76平米,西,470,49599,房本满五年,简装,顶层(共25层),2002年建,北苑家园清友园,,-
朝阳,通惠家园 ,118.2平米,南 西 ,560,47378,房本满五年,简装,低楼层(共28层),2001年建,通惠家园,,-
朝阳,三空间 ,156.95平米,南 ,1230,78369,房本满五年,简装,中楼层(共15层),2005年建,三空间,,-
朝阳,光熙家园一期 ,134.51平米,南 ,1220,90700,房本满五年,精装,高楼层(共22层),2006年建,光熙家园一期,,-
朝阳,中广宜景湾 ,107.86平米,东,780,72316,房本满五年,简装,中楼层(共26层),2008年建,中广宜景湾,,-
朝阳,华亭嘉园 ,143.99平米,,900,62505,房本满五年,简装,32层,2000年建,华亭嘉园,,-
朝阳,阳光上东 ,283.33平米,东 南 ,1980,69884,房本满五年,精装,低楼层(共8层),2006年建,阳光上东,,-
朝阳,首开龙湖天璞 ,132.12平米,南 ,1180,89313,,精装,中楼层(共11层),2017年建,首开龙湖天璞,,-
朝阳,季景沁园 ,195.2平米,南 ,1480,75820,,精装,底层(共28层),2007年建,季景沁园,,-
朝阳,望京花园东区 ,129.26平米,东,975,75430,,简装,低楼层(共27层),2002年建,望京花园东区,,-
朝阳,城市绿洲花园 ,186.16平米,南 ,998,53610,,简装,高楼层(共9层),2005年建,城市绿洲花园,,-
朝阳,日坛国际公寓 ,91.75平米,,595,64851,,精装,低楼层(共18层),2009年建,日坛国际公寓,,-
朝阳,时间国际 ,189.92平米,南 ,1365,71873,,简装,高楼层(共18层),2005年建,时间国际,,-
朝阳,首城国际A区 ,162.08平米,南 ,1450,89462,,毛坯,中楼层(共18层),2010年建,首城国际A区,,-
朝阳,金泰先锋北区 ,191.82平米,南 ,1369,71369,房本满五年,精装,中楼层(共10层),2010年建,金泰先锋北区,,-
朝阳,成苑公寓 ,170.57平米,南 ,1130,66249,房本满五年,简装,高楼层(共6层),1995年建,成苑公寓,,-
朝阳,曙光里 ,61.11平米,东,378,61856,房本满五年,毛坯,顶层(共6层),1993年建,曙光里,,-
朝阳,大西洋新城A区 ,127.56平米,南 ,990,77611,房本满五年,简装,中楼层(共6层),1999年建,大西洋新城A区,,-
朝阳,远洋天地三期 ,153.06平米,西南 东,915,59781,房本满五年,简装,高楼层(共23层),2004年建,远洋天地三期,,-
朝阳,丽都水岸 ,196.54平米,南 ,1620,82426,房本满五年,精装,中楼层(共20层),2005年建,丽都水岸,,-
朝阳,金隅丽港城 ,133.39平米,南 ,1150,86214,房本满五年,精装,顶层(共9层),2004年建,金隅丽港城,,-
朝阳,英特公寓 ,380.96平米,南 ,2480,65099,房本满五年,毛坯,顶层(共19层),2002年建,英特公寓,,-
朝阳,定福庄北里2号院 ,77.89平米,南 ,360,46220,房本满五年,毛坯,顶层(共5层),1984年建,定福庄北里2号院,,-
朝阳,太阳国际公馆 ,200.03平米,南 ,1490,74489,房本满五年,精装,低楼层(共20层),2003年建,太阳国际公馆,,-
朝阳,翠成馨园E区 ,96.92平米,东 南 ,408,42097,房本满五年,精装,高楼层(共28层),2011年建,翠成馨园E区,,-
朝阳,定福家园2号院 ,120.2平米,南 ,570,47421,房本满五年,毛坯,中楼层(共16层),2006年建,定福家园2号院,,-
朝阳,国风上观 ,173.12平米,南 ,1449,83700,房本满五年,毛坯,低楼层(共27层),2009年建,国风上观,,-
朝阳,世华泊郡 ,130.91平米,南 西 ,1100,84028,房本满五年,毛坯,高楼层(共27层),2012年建,世华泊郡,,-
朝阳,万象新天四区 ,130.91平米,南 ,660,50417,房本满五年,简装,低楼层(共17层),2006年建,万象新天四区,,-
朝阳,中海城圣朝菲 ,135.21平米,南 ,880,65084,房本满五年,简装,高楼层(共7层),2009年建,中海城圣朝菲,,-
朝阳,首开幸福广场 ,133.57平米,,1150,86098,房本满五年,精装,中楼层(共27层),2007年建,首开幸福广场,,-
朝阳,畅清园 ,82.01平米,南 ,538,65602,房本满五年,简装,中楼层(共7层),2001年建,畅清园,,-
朝阳,朝阳园 ,86.32平米,西,520,60241,房本满五年,精装,中楼层(共31层),2000年建,朝阳园,,-
朝阳,富力又一城C区 ,88.65平米,东,500,56402,房本满五年,精装,低楼层(共23层),2011年建,富力又一城C区,,-
朝阳,芍药居1号院 ,114.37平米,南 ,970,84813,房本满五年,精装,低楼层(共14层),1997年建,芍药居1号院,,-
朝阳,金港国际 ,184.76平米,南 ,1250,67656,房本满五年,精装,低楼层(共16层),2004年建,金港国际,,-
朝阳,富力城D区 ,120.72平米,东,1260,104374,房本满五年,精装,中楼层(共16层),2005年建,富力城D区,,-
朝阳,天乐园 ,151.78平米,南 ,1190,78403,,简装,顶层(共11层),2004年建,天乐园,,-
朝阳,爱这城二期 ,161.55平米,南 ,1150,71186,,精装,低楼层(共18层),2008年建,爱这城二期,,-
朝阳,朝阳无限 ,147.1平米,南 ,735,49967,,简装,高楼层(共14层),2003年建,朝阳无限,,-
朝阳,芳林苑 ,161.04平米,东,880,54645,,精装,中楼层(共22层),2001年建,芳林苑,,-
朝阳,观筑庭园 ,110.32平米,东,529,47952,,精装,中楼层(共10层),2004年建,观筑庭园,,-
朝阳,定福庄西街 ,77.46平米,南 西 ,399,51511,,其他,中楼层(共6层),1986年建,定福庄西街,,-
朝阳,雅成一里 ,117.69平米,南 ,550,46733,,简装,高楼层(共25层),2001年建,雅成一里,,-
朝阳,安华里社区 ,71.78平米,南 ,606,84425,房本满五年,精装,低楼层(共18层),1987年建,安华里社区,,-
朝阳,富力又一城C区 ,87.04平米,,525,60318,房本满五年,精装,中楼层(共18层),2010年建,富力又一城C区,,-
朝阳,白家庄东里 ,85.86平米,南 ,635,73958,房本满五年,简装,低楼层(共16层),1998年建,白家庄东里,,-
朝阳,上东上层 ,108.68平米,南 ,485,44627,房本满五年,精装,中楼层(共6层),2007年建,上东上层,,-
朝阳,世纪龙祥嘉园 ,156.5平米,南 ,799,51055,房本满五年,简装,高楼层(共11层),2003年建,世纪龙祥嘉园,,-
朝阳,华亭嘉园 ,134.17平米,东,860,64098,房本满五年,精装,低楼层(共32层),2000年建,华亭嘉园,,-
朝阳,朝阳雅筑 ,103.13平米,西南 ,600,58179,房本满五年,简装,高楼层(共24层),2006年建,朝阳雅筑,,-
朝阳,银领国际 ,113.15平米,南 ,695,61423,房本满五年,精装,低楼层(共26层),2003年建,银领国际,,-
朝阳,通惠家园 ,125.83平米,南 ,748,59446,房本满五年,精装,中楼层(共5层),2003年建,通惠家园,,-
朝阳,东湖湾二期 ,190.43平米,南 ,1690,88747,房本满五年,精装,低楼层(共28层),2009年建,东湖湾二期,,-
朝阳,润枫水尚 ,166.96平米,南 ,1250,74869,房本满五年,精装,中楼层(共11层),2007年建,润枫水尚,,-
朝阳,广渠门外大街 ,67.96平米,南 ,423,62243,房本满五年,简装,低楼层(共12层),1983年建,广渠门外大街,,-
朝阳,金隅凤麟洲 ,105.1平米,南 ,726,69078,房本满五年,精装,9层,2008年建,金隅凤麟洲,,-
朝阳,光熙门北里 ,53.1平米,西,366,68927,房本满五年,精装,中楼层(共6层),1985年建,光熙门北里,,-
朝阳,山水蓝维 ,144.3平米,东 南 ,920,63757,房本满五年,精装,中楼层(共7层),2004年建,山水蓝维,,-
朝阳,千鹤家园 ,131.29平米,东,1030,78453,房本满五年,简装,底层(共25层),2002年建,千鹤家园,,-
朝阳,世纪东方城 ,109.6平米,,630,57482,房本满五年,精装,中楼层(共21层),2005年建,世纪东方城,,-
朝阳,嘉铭桐城C区 ,149平米,东,1260,84564,房本满五年,简装,低楼层(共29层),2003年建,嘉铭桐城C区,,-
朝阳,百环家园 ,125.54平米,南 ,680,54167,房本满五年,简装,顶层(共27层),2005年建,百环家园,,-
朝阳,10AM新坐标 ,112.1平米,南 ,582,51918,房本满五年,简装,高楼层(共26层),2005年建,10AM新坐标,,-
朝阳,北沙滩4号院 ,69.78平米,南 ,493,70651,房本满五年,精装,顶层(共6层),1988年建,北沙滩4号院,,-
朝阳,山水蓝维 ,150平米,南 ,1030,68667,房本满五年,其他,底层(共6层),2004年建,山水蓝维,,-
朝阳,圣世一品 ,233.46平米,南 ,1700,72818,房本满五年,精装,低楼层(共21层),2010年建,圣世一品,,-
朝阳,九龙花园 ,130.84平米,东,699,53425,房本满五年,精装,22层,1999年建,九龙花园,,-
朝阳,望京花园西区 ,75.04平米,东 南 ,626,83423,房本满五年,简装,中楼层(共10层),2000年建,望京花园西区,,-
朝阳,翠成馨园E区 ,78.96平米,东,360,45593,房本满五年,简装,高楼层(共28层),2011年建,翠成馨园E区,,-
朝阳,劲松五区 ,73.2平米,南 ,465,63525,房本满五年,毛坯,高楼层(共6层),1979年建,劲松五区,,-
朝阳,晨光家园 ,80.51平米,西,415,51547,,精装,底层(共26层),2000年建,晨光家园,,-
朝阳,金星园 ,140.52平米,东,1435,102121,,精装,中楼层(共21层),2005年建,金星园,,-
朝阳,天畅园 ,182.14平米,西,1000,54903,,精装,中楼层(共32层),2008年建,天畅园,,-
朝阳,泛海世家西府 ,465.73平米,南 ,6300,135272,房本满五年,毛坯,高楼层(共10层),2016年建,泛海世家西府,,-
朝阳,阳光上东 ,236.67平米,南 ,1998,84422,房本满五年,精装,低楼层(共9层),2007年建,阳光上东,,-
朝阳,元大都7号 ,219.41平米,东 ,1320,60162,房本满五年,简装,中楼层(共18层),2002年建,元大都7号,,-
朝阳,奥林匹克花园二期 ,222.76平米,南 ,1040,46688,房本满五年,精装,中楼层(共5层),2004年建,奥林匹克花园二期,,-
朝阳,京城雅居 ,210.3平米,南 ,880,41845,房本满五年,简装,中楼层(共7层),2004年建,京城雅居,,-
朝阳,国美第一城3号院 ,197.19平米,南 ,925,46910,房本满五年,精装,底层(共27层),2007年建,国美第一城3号院,,-
朝阳,金隅凤麟洲 ,242.29平米,南 ,1800,74292,房本满五年,简装,中楼层(共4层),2008年建,金隅凤麟洲,,-
朝阳,沿海赛洛城五期 ,97.99平米,南 ,800,81641,房本满五年,简装,顶层(共11层),2008年建,沿海赛洛城五期,,-
朝阳,嘉禾园 ,133.78平米,东,755,56436,房本满五年,简装,低楼层(共18层),1997年建,嘉禾园,,-
朝阳,首开常青藤二期 ,206.07平米,南 ,1050,50954,房本满五年,简装,底层(共5层),2011年建,首开常青藤二期,,-
朝阳,美利山 ,361.2平米,南 东 ,1400,38760,房本满五年,毛坯,低楼层(共20层),2013年建,美利山,,-
朝阳,安园 ,84.78平米,东南 西,608,71716,房本满五年,简装,顶层(共6层),1993年建,安园,,-
朝阳,安慧北里逸园 ,126.99平米,东,840,66147,房本满五年,简装,低楼层(共26层),2000年建,安慧北里逸园,,-
朝阳,南沙滩小区 ,86.57平米,,560,64688,房本满五年,毛坯,高楼层(共15层),1996年建,南沙滩小区,,-
朝阳,珠江罗马嘉园东区 ,81.95平米,南 ,680,82978,房本满五年,精装,低楼层(共11层),2008年建,珠江罗马嘉园东区,,-
朝阳,立城苑 ,129.98平米,东 ,560,43084,房本满五年,精装,底层(共15层),2004年建,立城苑,,-
朝阳,南湖东园一区 ,82.13平米,南 ,537,65385,房本满五年,精装,低楼层(共6层),1998年建,南湖东园一区,,-
朝阳,纽约豪园 ,169.08平米,东,950,56187,房本满五年,精装,低楼层(共31层),2001年建,纽约豪园,,-
朝阳,荟康苑 ,82.45平米,南 ,408,49485,,精装,中楼层(共7层),1996年建,荟康苑,,-
朝阳,西坝河东里 ,85.37平米,西,630,73797,,简装,顶层(共18层),1987年建,西坝河东里,,-
朝阳,东土城路13号院 ,81.18平米,南 ,629,77483,,简装,中楼层(共5层),1995年建,东土城路13号院,,-
朝阳,富力又一城A区 ,209.28平米,南 ,1250,59729,,精装,中楼层(共11层),2005年建,富力又一城A区,,-
朝阳,大西洋新城B区 ,240.57平米,东南 西,1690,70250,,简装,高楼层(共10层),1999年建,大西洋新城B区,,-
朝阳,星河湾 ,246.18平米,南 西 ,2200,89366,,精装,中楼层(共12层),2006年建,星河湾,,-
朝阳,奥林匹克花园一期 ,246.95平米,南 ,1350,54667,,精装,高楼层(共8层),2003年建,奥林匹克花园一期,,-
朝阳,金茂府北区 ,332平米,南 ,4800,144579,,精装,高楼层(共18层),2012年建,金茂府北区,,-
朝阳,九号公寓 ,393.25平米,东,2350,59759,,精装,低楼层(共10层),2008年建,九号公寓,,-
朝阳,观湖国际 ,315.47平米,南 西 ,2980,94463,,精装,高楼层(共26层),2006年建,观湖国际,,-
朝阳,万科星园 ,275.37平米,,1880,68272,,精装,高楼层(共13层),2000年建,万科星园,,-
朝阳,嘉润花园 ,268.59平米,,1350,50263,,简装,顶层(共30层),2001年建,嘉润花园,,-
朝阳,柏阳景园 ,146.91平米,南 ,565,38459,房本满五年,精装,高楼层(共6层),2005年建,柏阳景园,,-
朝阳,御金台 ,304.42平米,南 西 ,3750,123186,房本满五年,精装,中楼层(共57层),2008年建,御金台,,-
朝阳,富力又一城B区 ,229.66平米,南 ,1080,47027,房本满五年,其他,顶层(共18层),2009年建,富力又一城B区,,-
朝阳,润泽庄园 ,233.06平米,南 ,1929,82769,房本满五年,精装,上叠(共4层),2009年建,润泽庄园,,-
朝阳,星海明珠 ,178.37平米,南 ,1400,78489,房本满五年,精装,中楼层(共8层),1999年建,星海明珠,,-
朝阳,天鹅湾北区 ,364.38平米,南 西 ,2000,54888,房本满五年,精装,中楼层(共13层),2009年建,天鹅湾北区,,-
朝阳,百环花园 ,137.87平米,西,710,51498,房本满五年,精装,高楼层(共28层),2001年建,百环花园,,-
朝阳,南新园 ,123.13平米,东 ,496,40283,房本满五年,简装,顶层(共6层),1995年建,南新园,,-
朝阳,富力城B区 ,249.91平米,东 南 ,2150,86031,房本满五年,精装,低楼层(共11层),2005年建,富力城B区,,-
