区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
朝阳,紫御华府 ,383.25平米,西南 ,3600,93934,房本满五年,精装,低楼层(共18层),2014年建,紫御华府,,-
朝阳,东湖湾二期 ,172.03平米,南 ,1634,94984,房本满五年,精装,高楼层(共28层),2009年建,东湖湾二期,,-
朝阳,富力又一城B区 ,194.93平米,南 ,950,48736,房本满五年,精装,低楼层(共22层),2008年建,富力又一城B区,,-
朝阳,东湖湾二期 ,218.31平米,南 西 ,2100,96194,房本满五年,精装,低楼层(共28层),2009年建,东湖湾二期,,-
朝阳,北纬40度二期 ,164.5平米,南 ,1300,79028,房本满五年,简装,中楼层(共9层),2009年建,北纬40度二期,,-
朝阳,华侨村 ,154.3平米,南 ,1148,74401,房本满五年,精装,高楼层(共19层),1989年建,华侨村,,-
朝阳,沿海赛洛城七期 ,158.15平米,南 ,1700,107493,房本满五年,精装,顶层(共9层),2009年建,沿海赛洛城七期,,-
朝阳,富力又一城A区 ,157.14平米,南 ,710,45183,房本满五年,精装,低楼层(共13层),2005年建,富力又一城A区,,-
朝阳,中海城南区 ,161平米,南 ,1175,72982,房本满五年,简装,顶层(共11层),2006年建,中海城南区,,-
朝阳,乐成公馆 ,257.96平米,南 ,3280,127152,房本满五年,精装,高楼层(共22层),2007年建,乐成公馆,,-
朝阳,望京西园二区 ,123.49平米,东,859,69561,房本满五年,简装,中楼层(共18层),1997年建,望京西园二区,,-
朝阳,金港国际 ,238.67平米,南 ,1950,81703,房本满五年,精装,顶层(共18层),2004年建,金港国际,,-
朝阳,望京新城 ,121.81平米,西,728,59766,房本满五年,简装,高楼层(共27层),1998年建,望京新城,,-
朝阳,上林世家 ,280.34平米,南 西 ,2570,91675,房本满五年,精装,低楼层(共18层),2012年建,上林世家,,-
朝阳,北纬40度二期 ,209.41平米,南 ,1800,85956,房本满五年,精装,顶层(共4层),2009年建,北纬40度二期,,-
朝阳,嘉禾园 ,133.73平米,西,750,56084,,简装,中楼层(共18层),1997年建,嘉禾园,,-
朝阳,国奥村 ,239.09平米,南 ,3100,129659,,简装,顶层(共9层),2007年建,国奥村,,-
朝阳,富力又一城B区 ,199.98平米,南 ,1100,55006,,精装,低楼层(共18层),2008年建,富力又一城B区,,-
朝阳,山水文园一期 ,270.98平米,南 ,2300,84878,,精装,9层,2002年建,山水文园一期,,-
朝阳,金隅国际 ,207.91平米,西南 ,1260,60604,,其他,中楼层(共11层),2005年建,金隅国际,,-
朝阳,百子湾家园二区 ,111平米,西 南 ,525,47298,,简装,中楼层(共16层),2006年建,百子湾家园二区,,-
朝阳,火星园 ,217.68平米,南 ,2290,105201,房本满五年,简装,中楼层(共27层),2010年建,火星园,,-
朝阳,荣尊堡国际俱乐部公寓 ,205.94平米,西,1380,67010,房本满五年,精装,低楼层(共24层),2005年建,荣尊堡国际俱乐部公寓,,-
朝阳,富力城D区 ,247平米,南 ,2470,100000,房本满五年,精装,顶层(共20层),2006年建,富力城D区,,-
朝阳,国美第一城2号院 ,169.28平米,,1060,62619,房本满五年,精装,18层,2006年建,国美第一城2号院,,-
朝阳,富力十号 ,281.38平米,东南 ,3930,139669,房本满五年,精装,低楼层(共18层),2006年建,富力十号,,-
朝阳,万象新天一区 ,184.39平米,南 ,1475,79994,房本满五年,精装,底层(共4层),2004年建,万象新天一区,,-
朝阳,SOHO现代城 ,269.83平米,东,1250,46326,房本满五年,其他,低楼层(共36层),2001年建,SOHO现代城,,-
朝阳,塞纳维拉 ,205.54平米,南 ,1400,68114,房本满五年,简装,3层,2005年建,塞纳维拉,,-
朝阳,烟厂宿舍 ,95.9平米,南 ,408,42545,房本满五年,简装,高楼层(共7层),1998年建,烟厂宿舍,,-
朝阳,大西洋新城C区 ,125.05平米,南 ,1100,87965,房本满五年,简装,低楼层(共8层),2000年建,大西洋新城C区,,-
朝阳,公园大道 ,297.19平米,东南 ,2800,94216,房本满五年,精装,高楼层(共31层),2005年建,公园大道,,-
朝阳,奥林匹克花园一期 ,183.95平米,南 西 ,1160,63061,房本满五年,精装,中楼层(共5层),2003年建,奥林匹克花园一期,,-
朝阳,富力城D区 ,262.56平米,南 ,2600,99025,房本满五年,精装,高楼层(共14层),2006年建,富力城D区,,-
朝阳,北京青年城 ,245.69平米,南 ,1350,54948,房本满五年,简装,高楼层(共11层),2004年建,北京青年城,,-
朝阳,阳光100 ,265.09平米,东 ,2140,80728,房本满五年,精装,底层(共30层),2002年建,阳光100,,-
朝阳,美华世纪 ,182.46平米,西 ,1200,65768,房本满五年,精装,低楼层(共11层),2004年建,美华世纪,,-
朝阳,倚林佳园 ,179.05平米,南 ,2250,125664,房本满五年,精装,上叠(共5层),2002年建,倚林佳园,,-
朝阳,大西洋新城F区 ,143.05平米,东南 西,1280,89480,房本满五年,精装,高楼层(共7层),2006年建,大西洋新城F区,,-
朝阳,新城国际 ,278.93平米,,4000,143406,房本满五年,其他,低楼层(共31层),2006年建,新城国际,,-
朝阳,中海安德鲁斯庄园 ,352.12平米,南 ,2700,76679,,精装,3层,2005年建,中海安德鲁斯庄园,,-
朝阳,康城别墅二期 ,314.7平米,南 ,1120,35590,,精装,底层(共5层),2004年建,康城别墅二期,,-
朝阳,新街坊 ,159.62平米,南 ,1100,68914,,简装,顶层(共15层),2004年建,新街坊,,-
朝阳,上林世家 ,162.93平米,南 ,1550,95133,,简装,低楼层(共18层),2012年建,上林世家,,-
朝阳,东方瑞景 ,198.31平米,南 ,1500,75640,,精装,中楼层(共26层),2004年建,东方瑞景,,-
朝阳,融科橄榄城三期 ,126.32平米,西,1100,87081,,精装,中楼层(共27层),2009年建,融科橄榄城三期,,-
朝阳,工体东路 ,121.21平米,东 南 ,820,67652,,简装,中楼层(共5层),1993年建,工体东路,,-
朝阳,上元君庭 ,196.22平米,南 ,1550,78993,,简装,中楼层(共4层),2005年建,上元君庭,,-
朝阳,中海枫丹公馆 ,156.79平米,东 ,1830,116717,,精装,高楼层(共12层),2016年建,中海枫丹公馆,,-
朝阳,泛海国际澜海园 ,194.99平米,,1630,83595,,精装,底层(共15层),2009年建,泛海国际澜海园,,-
朝阳,富力阳光美园 ,68.72平米,,398,57917,,精装,低楼层(共27层),2010年建,富力阳光美园,,-
朝阳,沿海赛洛城一期 ,52.5平米,,355,67620,房本满五年,其他,低楼层(共24层),2007年建,沿海赛洛城一期,,-
朝阳,慧忠里 ,46.04平米,,470,102086,房本满五年,精装,高楼层(共6层),1993年建,慧忠里,,-
朝阳,华贸城 ,52.16平米,,480,92025,房本满五年,简装,高楼层(共17层),2012年建,华贸城,,-
朝阳,驼房营南里 ,81.22平米,南 ,410,50481,房本满五年,简装,顶层(共6层),1999年建,驼房营南里,,-
朝阳,康家园 ,64.14平米,南 ,358,55816,房本满五年,其他,高楼层(共6层),1996年建,康家园,,-
朝阳,优点社区 ,48.29平米,,270,55913,房本满五年,精装,中楼层(共6层),2006年建,优点社区,,-
朝阳,壹线国际 ,55.47平米,,360,64900,房本满五年,精装,高楼层(共9层),2008年建,壹线国际,,-
朝阳,炫特嘉园一期 ,36.65平米,,265,72306,房本满五年,精装,低楼层(共28层),2004年建,炫特嘉园一期,,-
朝阳,翠成馨园E区 ,97.03平米,东,407,41946,房本满五年,精装,中楼层(共28层),2011年建,翠成馨园E区,,-
朝阳,灵通观 ,66.6平米,南 ,505,75826,房本满五年,精装,5层,1976年建,灵通观,,-
朝阳,北京青年城 ,130.85平米,东 南 ,635,48529,房本满五年,精装,顶层(共6层),2003年建,北京青年城,,-
朝阳,建业苑 ,117.86平米,东 ,620,52605,房本满五年,简装,顶层(共6层),1997年建,建业苑,,-
朝阳,汇园公寓 ,185.17平米,东,1300,70206,房本满五年,简装,中楼层(共25层),1990年建,汇园公寓,,-
朝阳,翠成馨园C区 ,100.3平米,南 ,465,46361,房本满五年,毛坯,顶层(共11层),2007年建,翠成馨园C区,,-
朝阳,嘉润花园 ,174.7平米,东 南 ,870,49800,房本满五年,简装,中楼层(共28层),2001年建,嘉润花园,,-
朝阳,北苑家园莲葩园 ,137.68平米,东,699,50770,房本满五年,精装,低楼层(共25层),2004年建,北苑家园莲葩园,,-
朝阳,三空间 ,288.7平米,东 南 ,1911,66194,房本满五年,精装,高楼层(共11层),2005年建,三空间,,-
朝阳,华腾园 ,222.32平米,东,1210,54427,房本满五年,简装,高楼层(共24层),2003年建,华腾园,,-
朝阳,都市心海岸 ,117.9平米,东南 西,760,64462,房本满五年,精装,中楼层(共12层),2003年建,都市心海岸,,-
朝阳,管庄西里 ,103.87平米,南 ,438,42169,房本满五年,简装,底层(共6层),2000年建,管庄西里,,-
朝阳,望京花园西区 ,97.56平米,南 ,700,71751,房本满五年,简装,底层(共10层),2000年建,望京花园西区,,-
朝阳,安华西里社区 ,68.12平米,东 ,550,80740,房本满五年,简装,低楼层(共12层),1992年建,安华西里社区,,-
朝阳,泛海国际碧海园 ,152.87平米,南 ,1400,91582,房本满五年,精装,高楼层(共18层),2008年建,泛海国际碧海园,,-
朝阳,华发颐园 ,153.34平米,南 ,899,58628,房本满五年,精装,中楼层(共11层),2007年建,华发颐园,,-
朝阳,国美第一城3号院 ,140.03平米,南 ,830,59274,,精装,顶层(共27层),2007年建,国美第一城3号院,,-
朝阳,双惠小区 ,115.74平米,南 ,519,44842,,简装,高楼层(共6层),2002年建,双惠小区,,-
朝阳,望京明苑 ,140.34平米,东南 西,700,49879,,简装,高楼层(共28层),2001年建,望京明苑,,-
朝阳,华贸国际公寓 ,199.85平米,南 ,1850,92570,,精装,顶层(共14层),2005年建,华贸国际公寓,,-
朝阳,广和南里二条 ,57.6平米,南 ,349,60591,,简装,中楼层(共6层),1990年建,广和南里二条,,-
朝阳,富力城C区 ,225.56平米,南 ,2400,106402,,精装,中楼层(共17层),2005年建,富力城C区,,-
朝阳,东一时区 ,121.81平米,南 ,480,39406,房本满五年,简装,中楼层(共5层),2005年建,东一时区,,-
朝阳,华悦国际公寓 ,185.75平米,南 ,1595,85869,房本满五年,精装,高楼层(共9层),2006年建,华悦国际公寓,,-
朝阳,澳景花庭 ,122.75平米,南 ,965,78616,房本满五年,精装,中楼层(共11层),2005年建,澳景花庭,,-
朝阳,金隅丽港城 ,105.76平米,西,740,69970,房本满五年,简装,中楼层(共26层),2003年建,金隅丽港城,,-
朝阳,乐成公馆 ,140.69平米,,1290,91691,房本满五年,精装,低楼层(共22层),2007年建,乐成公馆,,-
朝阳,定福庄西街 ,118.41平米,南 ,500,42227,房本满五年,精装,顶层(共6层),1998年建,定福庄西街,,-
朝阳,远洋天地二期 ,120.45平米,东,750,62267,房本满五年,精装,中楼层(共30层),2002年建,远洋天地二期,,-
朝阳,富力城D区 ,95.69平米,东 ,1040,108685,房本满五年,简装,低楼层(共21层),2007年建,富力城D区,,-
朝阳,林奥嘉园 ,126.43平米,东 ,799,63198,房本满五年,精装,中楼层(共27层),2015年建,林奥嘉园,,-
朝阳,华展国际公寓 ,220.4平米,东南 ,1488,67514,房本满五年,简装,低楼层(共16层),1999年建,华展国际公寓,,-
朝阳,宝石花苑 ,132.73平米,东 ,1015,76472,房本满五年,简装,底层(共10层),2005年建,宝石花苑,,-
朝阳,晨曦园 ,109.51平米,,525,47941,房本满五年,简装,高楼层(共28层),1999年建,晨曦园,,-
朝阳,松榆东里 ,63.88平米,南 ,370,57922,房本满五年,简装,中楼层(共18层),1996年建,松榆东里,,-
朝阳,金隅国际 ,181.77平米,东,1180,64918,房本满五年,简装,中楼层(共31层),2005年建,金隅国际,,-
朝阳,富丽华园 ,176.09平米,东,1200,68147,房本满五年,简装,低楼层(共22层),2001年建,富丽华园,,-
朝阳,和平西街1号院 ,112.59平米,东,710,63061,房本满五年,简装,低楼层(共18层),1997年建,和平西街1号院,,-
朝阳,奥林匹克花园四期 ,151.13平米,南 ,950,62860,房本满五年,精装,底层(共10层),2009年建,奥林匹克花园四期,,-
朝阳,华纺易城 ,108.11平米,,749,69282,房本满五年,精装,18层,2006年建,华纺易城,,-
朝阳,华威西里 ,65.65平米,东,409,62301,房本满五年,简装,低楼层(共18层),1993年建,华威西里,,-
朝阳,富北嘉园 ,126.76平米,东 南 ,660,52067,房本满五年,精装,底层(共8层),2013年建,富北嘉园,,-
朝阳,嘉铭桐城B区 ,147.74平米,西,1180,79871,房本满五年,简装,高楼层(共14层),2002年建,嘉铭桐城B区,,-
朝阳,华纺易城 ,135.67平米,南 ,949,69950,房本满五年,精装,低楼层(共12层),2005年建,华纺易城,,-
朝阳,金蝉里 ,128.08平米,西,595,46456,,精装,中楼层(共21层),2006年建,金蝉里,,-
朝阳,金地名京 ,116.34平米,东,930,79939,,精装,高楼层(共20层),2009年建,金地名京,,-
朝阳,亚运豪庭 ,135.3平米,,880,65041,,简装,高楼层(共24层),2000年建,亚运豪庭,,-
朝阳,东润枫景一期 ,220.7平米,南 ,1400,63435,,简装,中楼层(共12层),2002年建,东润枫景一期,,-
朝阳,万科青青家园 ,157.35平米,南 ,730,46394,,简装,中楼层(共5层),2004年建,万科青青家园,,-
朝阳,天润福熙大道 ,148.43平米,南 ,1100,74110,,精装,低楼层(共27层),2011年建,天润福熙大道,,-
朝阳,大屯里小区 ,91.13平米,,630,69133,,精装,低楼层(共24层),2003年建,大屯里小区,,-
朝阳,朝阳园 ,110.93平米,西,630,56793,,精装,低楼层(共29层),2003年建,朝阳园,,-
朝阳,观筑庭园 ,261.36平米,南 ,1123,42968,房本满五年,简装,10层,2004年建,观筑庭园,,-
朝阳,上元君庭 ,290.53平米,南 ,2270,78134,房本满五年,精装,中楼层(共4层),2005年建,上元君庭,,-
朝阳,中海安德鲁斯庄园 ,286.03平米,南 ,1399,48911,房本满五年,精装,下叠(共4层),2006年建,中海安德鲁斯庄园,,-
朝阳,时代庄园 ,207.11平米,南 ,1240,59872,房本满五年,精装,下叠(共5层),2003年建,时代庄园,,-
朝阳,中海安德鲁斯庄园 ,246.78平米,南 ,1180,47816,房本满五年,简装,中楼层(共4层),2006年建,中海安德鲁斯庄园,,-
朝阳,沿海赛洛城二期 ,164.24平米,南 ,1200,73064,房本满五年,其他,底层(共4层),2007年建,沿海赛洛城二期,,-
朝阳,星河湾 ,272.81平米,西,2149,78773,房本满五年,精装,高楼层(共12层),2006年建,星河湾,,-
朝阳,时代庄园 ,159.38平米,南 ,1380,86586,房本满五年,精装,上叠(共5层),2003年建,时代庄园,,-
朝阳,富力又一城B区 ,161.09平米,南 ,770,47800,房本满五年,精装,低楼层(共18层),2008年建,富力又一城B区,,-
朝阳,中国铁建国际城 ,174.01平米,南 西 ,1150,66089,房本满五年,精装,低楼层(共19层),2011年建,中国铁建国际城,,-
朝阳,宝星国际三期 ,229.69平米,南 ,1720,74884,房本满五年,精装,低楼层(共22层),2010年建,宝星国际三期,,-
朝阳,千鹤家园 ,297.06平米,南 ,1500,50495,房本满五年,简装,25层,2002年建,千鹤家园,,-
朝阳,联宝公寓 ,224.33平米,南 ,1430,63746,房本满五年,精装,底层(共19层),1997年建,联宝公寓,,-
朝阳,天润福熙大道 ,251.86平米,南 ,1850,73454,房本满五年,精装,中楼层(共26层),2014年建,天润福熙大道,,-
朝阳,世纪东方城 ,137.14平米,南 ,765,55783,房本满五年,精装,顶层(共14层),2004年建,世纪东方城,,-
朝阳,观筑庭园 ,184.21平米,南 ,900,48858,房本满五年,精装,中楼层(共4层),2004年建,观筑庭园,,-
朝阳,翠成馨园C区 ,125.24平米,南 ,630,50304,房本满五年,简装,底层(共11层),2008年建,翠成馨园C区,,-
朝阳,大西洋新城B区 ,198.95平米,南 ,1350,67857,房本满五年,简装,高楼层(共10层),1999年建,大西洋新城B区,,-
朝阳,翠成馨园C区 ,128.66平米,南 ,620,48190,房本满五年,精装,中楼层(共18层),2007年建,翠成馨园C区,,-
朝阳,欧陆经典 ,191.65平米,南 ,1250,65224,房本满五年,简装,低楼层(共15层),2000年建,欧陆经典,,-
朝阳,国风上观 ,239.03平米,南 ,1588,66436,房本满五年,精装,顶层(共9层),2010年建,国风上观,,-
朝阳,望京金茂府 ,315.57平米,南 ,3750,118833,房本满五年,精装,中楼层(共17层),2014年建,望京金茂府,,-
朝阳,康城别墅一期 ,238.14平米,南 ,1120,47032,房本满五年,简装,底层(共3层),2003年建,康城别墅一期,,-
朝阳,安华西里社区 ,108.52平米,西南 ,990,91228,房本满五年,简装,高楼层(共18层),1998年建,安华西里社区,,-
朝阳,芳林苑 ,148.31平米,东,810,54616,房本满五年,精装,中楼层(共22层),2001年建,芳林苑,,-
朝阳,望京花园东区 ,130.56平米,东,899,68858,房本满五年,简装,低楼层(共25层),2000年建,望京花园东区,,-
朝阳,砖角楼南里 ,70.2平米,东 ,510,72650,,精装,顶层(共6层),1988年建,砖角楼南里,,-
朝阳,双合家园 ,70.71平米,东 ,325,45963,,简装,高楼层(共22层),2013年建,双合家园,,-
朝阳,壹线国际 ,113.36平米,南 ,490,43226,,简装,底层(共9层),2006年建,壹线国际,,-
朝阳,北京青年城 ,112.2平米,东 南 ,526,46881,,简装,低楼层(共12层),2004年建,北京青年城,,-
朝阳,惠新东街 ,71.72平米,南 ,560,78082,房本满五年,精装,高楼层(共12层),1995年建,惠新东街,,-
朝阳,天和人家 ,88.97平米,,560,62943,房本满五年,简装,高楼层(共23层),2004年建,天和人家,,-
朝阳,远洋一方新悦一期 ,69平米,,315,45653,房本满五年,精装,底层(共18层),2012年建,远洋一方新悦一期,,-
朝阳,炫特嘉园二期 ,55平米,西,370,67273,房本满五年,精装,低楼层(共24层),2004年建,炫特嘉园二期,,-
朝阳,嘉铭桐城E区 ,105.81平米,东 ,900,85059,房本满五年,精装,中楼层(共11层),2006年建,嘉铭桐城E区,,-
朝阳,远洋新干线 ,72.14平米,,580,80400,房本满五年,精装,27层,2005年建,远洋新干线,,-
朝阳,胜古北里 ,60.98平米,东 ,389,63792,房本满五年,简装,中楼层(共6层),1987年建,胜古北里,,-
朝阳,柏林爱乐三期 ,68.19平米,东 ,382,56020,房本满五年,精装,顶层(共11层),2007年建,柏林爱乐三期,,-
朝阳,安贞里 ,63.18平米,南 ,490,77557,房本满五年,简装,高楼层(共6层),1986年建,安贞里,,-
朝阳,中广宜景湾 ,103.23平米,东,840,81372,房本满五年,简装,高楼层(共26层),2008年建,中广宜景湾,,-
朝阳,平乐园小区 ,51.91平米,,287,55288,房本满五年,简装,高楼层(共6层),1993年建,平乐园小区,,-
朝阳,雅成一里 ,67.8平米,,370,54573,房本满五年,简装,中楼层(共25层),2001年建,雅成一里,,-
朝阳,都市经典家园 ,93.15平米,西,515,55288,房本满五年,简装,低楼层(共26层),2003年建,都市经典家园,,-
朝阳,西八间北里 ,60.44平米,南 ,380,62873,房本满五年,简装,中楼层(共6层),1991年建,西八间北里,,-
朝阳,富力城D区 ,79.84平米,南 ,750,93938,房本满五年,精装,中楼层(共14层),2007年建,富力城D区,,-
朝阳,欧陆经典 ,109.55平米,西,930,84893,房本满五年,精装,中楼层(共26层),2000年建,欧陆经典,,-
朝阳,南湖东园二区 ,55.64平米,南 ,385,69195,房本满五年,简装,顶层(共6层),1998年建,南湖东园二区,,-
朝阳,新街坊 ,91.56平米,东,525,57340,房本满五年,精装,中楼层(共14层),2006年建,新街坊,,-
朝阳,富力又一城A区 ,87.58平米,东,415,47386,,精装,低楼层(共21层),2005年建,富力又一城A区,,-
朝阳,九龙花园 ,85.8平米,西,520,60607,,简装,低楼层(共22层),2001年建,九龙花园,,-
朝阳,百环家园 ,100.3平米,,575,57329,,简装,高楼层(共26层),2005年建,百环家园,,-
朝阳,润泽公馆 ,87.22平米,,603,69136,,精装,高楼层(共26层),2014年建,润泽公馆,,-
朝阳,棕榈泉国际公寓 ,123.53平米,,1090,88238,,精装,中楼层(共27层),2004年建,棕榈泉国际公寓,,-
朝阳,润泽悦溪 ,88.37平米,南 ,701,79326,,精装,中楼层(共10层),2010年建,润泽悦溪,,-
朝阳,建研院 ,45平米,,409,90889,,简装,中楼层(共6层),1989年建,建研院,,-
朝阳,国风北京一期 ,81.2平米,,730,89902,,简装,低楼层(共14层),2005年建,国风北京一期,,-
朝阳,和平西街 ,58.98平米,南 ,428,72567,,简装,底层(共6层),1993年建,和平西街,,-
朝阳,都会华庭 ,103.02平米,西南 ,620,60183,,简装,低楼层(共21层),2007年建,都会华庭,,-
朝阳,保利金泉 ,92.02平米,,896,97371,,毛坯,高楼层(共30层),2008年建,保利金泉,,-
朝阳,团结湖路 ,60.65平米,东 ,400,65953,,简装,低楼层(共6层),1981年建,团结湖路,,-
朝阳,国美第一城3号院 ,136.03平米,南 ,780,57341,房本满五年,简装,中楼层(共27层),2007年建,国美第一城3号院,,-
朝阳,珠江罗马嘉园西区 ,207.94平米,南 ,1160,55786,房本满五年,精装,顶层(共8层),2004年建,珠江罗马嘉园西区,,-
朝阳,慧忠北里第二社区 ,91.2平米,东 ,580,63597,房本满五年,其他,中楼层(共9层),1997年建,慧忠北里第二社区,,-
朝阳,三里屯南路 ,77.16平米,南 ,770,99793,房本满五年,精装,中楼层(共18层),1991年建,三里屯南路,,-
朝阳,天朗园 ,163.96平米,东,830,50623,房本满五年,简装,中楼层(共32层),2005年建,天朗园,,-
朝阳,欧陆经典 ,195.19平米,西,1400,71725,房本满五年,精装,高楼层(共26层),2001年建,欧陆经典,,-
朝阳,上京新航线 ,197.72平米,南 ,1490,75360,房本满五年,精装,中楼层(共17层),2008年建,上京新航线,,-
朝阳,金海国际南区 ,138.88平米,西,756,54436,房本满五年,简装,低楼层(共23层),2005年建,金海国际南区,,-
朝阳,阳光上东 ,152.77平米,南 ,1380,90332,房本满五年,精装,低楼层(共23层),2009年建,阳光上东,,-
朝阳,天泰新房苑 ,129.47平米,南 ,480,37075,房本满五年,精装,底层(共7层),2003年建,天泰新房苑,,-
朝阳,珠江绿洲 ,117.09平米,东,560,47827,房本满五年,精装,中楼层(共31层),2007年建,珠江绿洲,,-
朝阳,慧谷金色家园 ,140.12平米,南 ,1100,78505,房本满五年,简装,中楼层(共8层),2001年建,慧谷金色家园,,-
朝阳,欧陆经典 ,105.91平米,东,800,75536,房本满五年,简装,底层(共22层),1999年建,欧陆经典,,-
朝阳,双惠小区 ,112.53平米,南 ,529,47010,房本满五年,精装,中楼层(共6层),2004年建,双惠小区,,-
朝阳,御景园 ,134.46平米,东,700,52061,房本满五年,简装,中楼层(共33层),2001年建,御景园,,-
朝阳,SOHO现代城 ,104.44平米,,659,63099,房本满五年,精装,低楼层(共28层),2000年建,SOHO现代城,,-
朝阳,北苑6号院 ,72.22平米,南 ,398,55110,房本满五年,简装,顶层(共6层),1996年建,北苑6号院,,-
朝阳,万科星园 ,155.35平米,,1080,69521,房本满五年,精装,低楼层(共27层),2003年建,万科星园,,-
朝阳,丰和园 ,140.68平米,南 ,1570,111601,房本满五年,精装,中楼层(共26层),2010年建,丰和园,,-
朝阳,天畅园 ,104.27平米,东,620,59462,房本满五年,简装,低楼层(共32层),2008年建,天畅园,,-
